Timestamp,Seg01X,Seg01Y,Seg02X,Seg02Y,Seg03X,Seg03Y,Seg04X,Seg04Y,Seg05X,Seg05Y,Seg06X,Seg06Y,Seg07X,Seg07Y,Seg08X,Seg08Y,Seg09X,Seg09Y,Seg010X,Seg010Y,Seg011X,Seg011Y,Seg012X,Seg012Y,Seg013X,Seg013Y,Seg014X,Seg014Y,Seg015X,Seg015Y
2025-04-10 13:14:39,"[1.0934665203094482, 0.49482038617134094]","[1.1261944770812988, 0.4149727523326874]","[1.122578501701355, 0.3241659998893738]","[1.1134523153305054, 0.23640076816082]","[1.1275603771209717, 0.15578503906726837]","[1.1072018146514893, 0.07248897850513458]","[1.109548568725586, -0.007254011929035187]","[1.0789140462875366, -0.08481763303279877]","[1.070030927658081, -0.1621214598417282]","[1.0556162595748901, -0.23858724534511566]","[1.0108070373535156, -0.30626380443573]","[1.0105186700820923, -0.3874296545982361]","[1.43588387966156, -0.6725280284881592]","[1.3838493824005127, -0.7739620208740234]","[0.6827692985534668, -0.4491426646709442]"
2025-04-10 13:14:40,"[1.0934665203094482, 0.49482038617134094]","[1.1261944770812988, 0.4149727523326874]","[1.122578501701355, 0.3241659998893738]","[1.1134523153305054, 0.23640076816082]","[1.1275603771209717, 0.15578503906726837]","[1.1072018146514893, 0.07248897850513458]","[1.109548568725586, -0.007254011929035187]","[1.0789140462875366, -0.08481763303279877]","[1.070030927658081, -0.1621214598417282]","[1.0822733640670776, -0.2446121871471405]","[1.0108070373535156, -0.30626380443573]","[1.0105186700820923, -0.3874296545982361]","[1.43588387966156, -0.6725280284881592]","[1.3838493824005127, -0.7739620208740234]","[0.6827692985534668, -0.4491426646709442]"
2025-04-10 13:14:41,"[1.0934665203094482, 0.49482038617134094]","[1.1261944770812988, 0.4149727523326874]","[1.122578501701355, 0.3241659998893738]","[1.1134523153305054, 0.23640076816082]","[1.1275603771209717, 0.15578503906726837]","[1.1072018146514893, 0.07248897850513458]","[1.109548568725586, -0.007254011929035187]","[1.0789140462875366, -0.08481763303279877]","[1.070030927658081, -0.1621214598417282]","[1.0822733640670776, -0.2446121871471405]","[1.0108070373535156, -0.30626380443573]","[1.0105186700820923, -0.3874296545982361]","[1.43588387966156, -0.6725280284881592]","[1.3838493824005127, -0.7739620208740234]","[0.6827692985534668, -0.4491426646709442]"
2025-04-10 13:14:42,"[1.0934665203094482, 0.49482038617134094]","[1.1261944770812988, 0.4149727523326874]","[1.122578501701355, 0.3241659998893738]","[1.1134523153305054, 0.23640076816082]","[1.1275603771209717, 0.15578503906726837]","[1.1072018146514893, 0.07248897850513458]","[1.109548568725586, -0.007254011929035187]","[1.0789140462875366, -0.08481763303279877]","[1.070030927658081, -0.1621214598417282]","[1.0822733640670776, -0.2446121871471405]","[1.0108070373535156, -0.30626380443573]","[1.0105186700820923, -0.3874296545982361]","[1.43588387966156, -0.6725280284881592]","[1.3838493824005127, -0.7739620208740234]","[0.6827692985534668, -0.4491426646709442]"
2025-04-10 13:14:43,"[1.0934665203094482, 0.49482038617134094]","[1.1261944770812988, 0.4149727523326874]","[1.122578501701355, 0.3241659998893738]","[1.1134523153305054, 0.23640076816082]","[1.1275603771209717, 0.15578503906726837]","[1.1072018146514893, 0.07248897850513458]","[1.109548568725586, -0.007254011929035187]","[0.5942887663841248, -0.04671935364603996]","[0.5726166367530823, -0.08675771951675415]","[0.5649027228355408, -0.12767763435840607]","[0.5464548468589783, -0.16557002067565918]","[0.5407691597938538, -0.20732919871807098]","[0.365327924489975, -0.1711094230413437]","[0.35208892822265625, -0.19691699743270874]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:14:44,"[0.4122157394886017, 0.1865377277135849]","[0.468538761138916, 0.17264409363269806]","[0.5261805653572083, 0.15194469690322876]","[1.1134523153305054, 0.23640076816082]","[1.1275603771209717, 0.15578503906726837]","[1.1072018146514893, 0.07248897850513458]","[1.109548568725586, -0.007254011929035187]","[1.0789140462875366, -0.08481763303279877]","[1.070030927658081, -0.1621214598417282]","[1.0822733640670776, -0.2446121871471405]","[1.0108070373535156, -0.30626380443573]","[1.0105186700820923, -0.3874296545982361]","[1.43588387966156, -0.6725280284881592]","[1.3838493824005127, -0.7739620208740234]","[0.6827692985534668, -0.4491426646709442]"
2025-04-10 13:14:45,"[1.0934665203094482, 0.49482038617134094]","[1.1261944770812988, 0.4149727523326874]","[1.122578501701355, 0.3241659998893738]","[1.1134523153305054, 0.23640076816082]","[1.1275603771209717, 0.15578503906726837]","[1.1072018146514893, 0.07248897850513458]","[1.109548568725586, -0.007254011929035187]","[1.0789140462875366, -0.08481763303279877]","[1.070030927658081, -0.1621214598417282]","[1.0822733640670776, -0.2446121871471405]","[1.0108070373535156, -0.30626380443573]","[1.0105186700820923, -0.3874296545982361]","[1.43588387966156, -0.6725280284881592]","[1.3838493824005127, -0.7739620208740234]","[0.6827692985534668, -0.4491426646709442]"
2025-04-10 13:14:47,"[1.0934665203094482, 0.49482038617134094]","[1.1261944770812988, 0.4149727523326874]","[1.122578501701355, 0.3241659998893738]","[1.1134523153305054, 0.23640076816082]","[1.1275603771209717, 0.15578503906726837]","[1.1072018146514893, 0.07248897850513458]","[1.109548568725586, -0.007254011929035187]","[1.0789140462875366, -0.08481763303279877]","[1.070030927658081, -0.1621214598417282]","[1.0556162595748901, -0.23858724534511566]","[1.0108070373535156, -0.30626380443573]","[1.0105186700820923, -0.3874296545982361]","[1.43588387966156, -0.6725280284881592]","[1.3838493824005127, -0.7739620208740234]","[0.6827692985534668, -0.4491426646709442]"
2025-04-10 13:14:47,"[1.0934665203094482, 0.49482038617134094]","[1.1261944770812988, 0.4149727523326874]","[1.0935882329940796, 0.3157944679260254]","[1.1134523153305054, 0.23640076816082]","[1.1275603771209717, 0.15578503906726837]","[1.1072018146514893, 0.07248897850513458]","[1.109548568725586, -0.007254011929035187]","[1.0789140462875366, -0.08481763303279877]","[1.070030927658081, -0.1621214598417282]","[1.0822733640670776, -0.2446121871471405]","[1.0108070373535156, -0.30626380443573]","[1.0105186700820923, -0.3874296545982361]","[1.43588387966156, -0.6725280284881592]","[6.109411239624023, -3.416883707046509]","[1.2792500257492065, -0.8415225744247437]"
2025-04-10 13:14:48,"[1.0645231008529663, 0.48172274231910706]","[1.0963847637176514, 0.40398865938186646]","[1.0935882329940796, 0.3157944679260254]","[1.1134523153305054, 0.23640076816082]","[1.1275603771209717, 0.15578503906726837]","[1.1072018146514893, 0.07248897850513458]","[1.109548568725586, -0.007254011929035187]","[1.1347700357437134, -0.0892086923122406]","[1.4637084007263184, -0.22176793217658997]","[0.7971463799476624, -0.18016864359378815]","[0.78214031457901, -0.23698019981384277]","[1.593437671661377, -0.6109189987182617]","[1.5454226732254028, -0.7238329648971558]","[1.434722900390625, -0.8024147152900696]","[1.3733587265014648, -0.9034296274185181]"
2025-04-10 13:14:49,"[1.0370320081710815, 0.4692823886871338]","[1.068070888519287, 0.39355576038360596]","[1.0935882329940796, 0.3157944679260254]","[1.1134523153305054, 0.23640076816082]","[0.8585460186004639, 0.1186176985502243]","[0.864849865436554, 0.056622087955474854]","[0.8666828870773315, -0.005666203796863556]","[1.701287031173706, -0.13374480605125427]","[1.070030927658081, -0.1621214598417282]","[1.8017131090164185, -0.4072178304195404]","[1.7677963972091675, -0.5356235504150391]","[1.724740982055664, -0.6612602472305298]","[1.672769546508789, -0.7834786772727966]","[1.6121506690979004, -0.9016467928886414]","[1.5431976318359375, -1.0151538848876953]"
2025-04-10 13:14:50,"[1.0645231008529663, 0.48172274231910706]","[1.0963847637176514, 0.40398865938186646]","[1.122578501701355, 0.3241659998893738]","[0.8832495212554932, 0.1875256448984146]","[0.894440770149231, 0.12357696145772934]","[1.7703100442886353, 0.11590295284986496]","[1.7064995765686035, -0.011156761087477207]","[1.1061594486236572, -0.08695950359106064]","[1.7540814876556396, -0.26576265692710876]","[1.7304518222808838, -0.3911115527153015]","[1.7677963972091675, -0.5356235504150391]","[1.724740982055664, -0.6612602472305298]","[1.672769546508789, -0.7834786772727966]","[1.6121506690979004, -0.9016467928886414]","[1.5431976318359375, -1.0151538848876953]"
2025-04-10 13:14:51,"[1.0645231008529663, 0.48172274231910706]","[0.8652854561805725, 0.31883472204208374]","[0.8859580159187317, 0.2558372914791107]","[1.6080242395401, 0.3414049744606018]","[6.934132099151611, 0.9580276012420654]","[1.8432128429412842, 0.12067592889070511]","[1.8471194505691528, -0.01207610685378313]","[1.8414775133132935, -0.1447657197713852]","[1.9046772718429565, -0.2885795831680298]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.7987440824508667, -0.6896328330039978]","[1.8226765394210815, -0.8536909222602844]","[0.8793590664863586, -0.4918096959590912]","[1.5431976318359375, -1.0151538848876953]"
2025-04-10 13:14:52,"[1.0934665203094482, 0.49482038617134094]","[1.1576229333877563, 0.42655330896377563]","[0.905189573764801, 0.2613907754421234]","[1.7354176044464111, 0.3684522807598114]","[1.690477967262268, 0.23355837166309357]","[1.7703100442886353, 0.11590295284986496]","[0.8172358870506287, -0.005342928692698479]","[1.7686433792114258, -0.13903994858264923]","[1.7540814876556396, -0.26576265692710876]","[1.8017131090164185, -0.4072178304195404]","[1.7677963972091675, -0.5356235504150391]","[1.724740982055664, -0.6612602472305298]","[1.672769546508789, -0.7834786772727966]","[1.548386812210083, -0.8659848570823669]","[0.7704107761383057, -0.5067954063415527]"
2025-04-10 13:14:53,"[1.1239815950393677, 0.5086292028427124]","[1.1908072233200073, 0.43878084421157837]","[0.9252362847328186, 0.2671796381473541]","[0.9420424103736877, 0.20000815391540527]","[1.570657730102539, 0.21700386703014374]","[1.7703100442886353, 0.11590295284986496]","[6.999850273132324, -0.04576365649700165]","[1.7686433792114258, -0.13903994858264923]","[1.7540814876556396, -0.26576265692710876]","[1.8017131090164185, -0.4072178304195404]","[1.7677963972091675, -0.5356235504150391]","[1.6565240621566772, -0.635106086730957]","[1.5454226732254028, -0.7238329648971558]","[1.489418625831604, -0.8330050706863403]","[0.7389219403266907, -0.4860812723636627]"
2025-04-10 13:14:54,"[1.1239815950393677, 0.5086292028427124]","[1.1908072233200073, 0.43878084421157837]","[0.9461517333984375, 0.27321937680244446]","[1.5510056018829346, 0.3292991518974304]","[1.690477967262268, 0.23355837166309357]","[6.985045433044434, 0.4573138952255249]","[1.8471194505691528, -0.01207610685378313]","[1.8414775133132935, -0.1447657197713852]","[1.7540814876556396, -0.26576265692710876]","[1.7304518222808838, -0.3911115527153015]","[1.7677963972091675, -0.5356235504150391]","[1.6565240621566772, -0.635106086730957]","[1.6066081523895264, -0.7524905204772949]","[0.7719383239746094, -0.4317312240600586]","[0.7389219403266907, -0.4860812723636627]"
2025-04-10 13:14:55,"[1.1239815950393677, 0.5086292028427124]","[1.1908072233200073, 0.43878084421157837]","[0.9252362847328186, 0.2671796381473541]","[1.5510056018829346, 0.3292991518974304]","[1.690477967262268, 0.23355837166309357]","[6.985045433044434, 0.4573138952255249]","[1.8471194505691528, -0.01207610685378313]","[1.8414775133132935, -0.1447657197713852]","[1.7540814876556396, -0.26576265692710876]","[1.7304518222808838, -0.3911115527153015]","[1.7677963972091675, -0.5356235504150391]","[1.6565240621566772, -0.635106086730957]","[1.6066081523895264, -0.7524905204772949]","[0.7719383239746094, -0.4317312240600586]","[0.7389219403266907, -0.4860812723636627]"
2025-04-10 13:14:57,"[1.1239815950393677, 0.5086292028427124]","[1.1908072233200073, 0.43878084421157837]","[0.9461517333984375, 0.27321937680244446]","[1.5510056018829346, 0.3292991518974304]","[1.690477967262268, 0.23355837166309357]","[6.985045433044434, 0.4573138952255249]","[1.8471194505691528, -0.01207610685378313]","[1.8414775133132935, -0.1447657197713852]","[1.7540814876556396, -0.26576265692710876]","[1.7304518222808838, -0.3911115527153015]","[1.7677963972091675, -0.5356235504150391]","[1.6565240621566772, -0.635106086730957]","[1.6066081523895264, -0.7524905204772949]","[0.7719383239746094, -0.4317312240600586]","[0.7389219403266907, -0.4860812723636627]"
2025-04-10 13:14:57,"[1.1239815950393677, 0.5086292028427124]","[1.1908072233200073, 0.43878084421157837]","[0.9461517333984375, 0.27321937680244446]","[1.5510056018829346, 0.3292991518974304]","[1.690477967262268, 0.23355837166309357]","[6.985045433044434, 0.4573138952255249]","[1.8471194505691528, -0.01207610685378313]","[1.8414775133132935, -0.1447657197713852]","[1.7540814876556396, -0.26576265692710876]","[1.7304518222808838, -0.3911115527153015]","[1.7677963972091675, -0.5356235504150391]","[1.6565240621566772, -0.635106086730957]","[1.6066081523895264, -0.7524905204772949]","[0.7719383239746094, -0.4317312240600586]","[0.7389219403266907, -0.4860812723636627]"
2025-04-10 13:14:58,"[1.1239815950393677, 0.5086292028427124]","[1.1908072233200073, 0.43878084421157837]","[0.9461517333984375, 0.27321937680244446]","[1.5510056018829346, 0.3292991518974304]","[1.690477967262268, 0.23355837166309357]","[6.985045433044434, 0.4573138952255249]","[1.8471194505691528, -0.01207610685378313]","[1.8414775133132935, -0.1447657197713852]","[1.7540814876556396, -0.26576265692710876]","[1.7304518222808838, -0.3911115527153015]","[1.7677963972091675, -0.5356235504150391]","[1.6565240621566772, -0.635106086730957]","[1.6066081523895264, -0.7524905204772949]","[0.7719383239746094, -0.4317312240600586]","[0.7389219403266907, -0.4860812723636627]"
2025-04-10 13:14:59,"[0.3888246715068817, 0.17595268785953522]","[0.3546612560749054, 0.13068325817584991]","[0.359296977519989, 0.10375386476516724]","[0.3619798421859741, 0.07685314863920212]","[0.36273717880249023, 0.05011618509888649]","[6.985045433044434, 0.4573138952255249]","[1.8471194505691528, -0.01207610685378313]","[1.8414775133132935, -0.1447657197713852]","[1.7540814876556396, -0.26576265692710876]","[1.7304518222808838, -0.3911115527153015]","[1.7677963972091675, -0.5356235504150391]","[1.6565240621566772, -0.635106086730957]","[1.6066081523895264, -0.7524905204772949]","[0.7719383239746094, -0.4317312240600586]","[0.7389219403266907, -0.4860812723636627]"
2025-04-10 13:15:00,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[6.725214004516602, 1.9420340061187744]","[6.847371578216553, 1.4537882804870605]","[6.934132099151611, 0.9580276012420654]","[1.7703100442886353, 0.11590295284986496]","[1.7064995765686035, -0.011156761087477207]","[1.7686433792114258, -0.13903994858264923]","[1.7540814876556396, -0.26576265692710876]","[1.8017131090164185, -0.4072178304195404]","[1.7677963972091675, -0.5356235504150391]","[1.724740982055664, -0.6612602472305298]","[0.8176912665367126, -0.3829838037490845]","[1.6121506690979004, -0.9016467928886414]","[1.3733587265014648, -0.9034296274185181]"
2025-04-10 13:15:01,"[0.8583766222000122, 0.3884364366531372]","[6.5682902336120605, 2.420240640640259]","[1.7044576406478882, 0.49219468235969543]","[1.7354176044464111, 0.3684522807598114]","[1.7574063539505005, 0.24280527234077454]","[1.8432128429412842, 0.12067592889070511]","[1.8471194505691528, -0.01207610685378313]","[1.9204894304275513, -0.15097714960575104]","[0.5893957614898682, -0.08929993957281113]","[1.9631755352020264, -0.4437110722064972]","[1.9262193441390991, -0.583624005317688]","[1.7987440824508667, -0.6896328330039978]","[1.8226765394210815, -0.8536909222602844]","[1.6121506690979004, -0.9016467928886414]","[1.6814929246902466, -1.1061279773712158]"
2025-04-10 13:15:02,"[1.4976595640182495, 0.6777276396751404]","[1.60128915309906, 0.5900325775146484]","[0.6475397944450378, 0.18698947131633759]","[1.7354176044464111, 0.3684522807598114]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[1.9263734817504883, -0.012594254687428474]","[2.100497007369995, -0.16512824594974518]","[2.083202838897705, -0.31562814116477966]","[1.8790189027786255, -0.42469024658203125]","[0.5965381264686584, -0.1807447224855423]","[0.9195435643196106, -0.35255011916160583]","[6.339132785797119, -2.9690732955932617]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:03,"[1.4976595640182495, 0.6777276396751404]","[0.6645057201385498, 0.2448527216911316]","[0.6803814768791199, 0.1964731514453888]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.6173175573348999, -0.13952428102493286]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:04,"[1.4976595640182495, 0.6777276396751404]","[0.6645057201385498, 0.2448527216911316]","[0.6803814768791199, 0.1964731514453888]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.6173175573348999, -0.13952428102493286]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:05,"[1.4976595640182495, 0.6777276396751404]","[0.6645057201385498, 0.2448527216911316]","[0.6803814768791199, 0.1964731514453888]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.6173175573348999, -0.13952428102493286]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:08,"[1.4976595640182495, 0.6777276396751404]","[0.6645057201385498, 0.2448527216911316]","[0.6803814768791199, 0.1964731514453888]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.6173175573348999, -0.13952428102493286]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:09,"[1.4976595640182495, 0.6777276396751404]","[0.6645057201385498, 0.2448527216911316]","[0.6803814768791199, 0.1964731514453888]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.5270422101020813, -0.07985269278287888]","[0.5199422836303711, -0.11751580238342285]","[0.5101544857025146, -0.15457139909267426]","[0.5044750571250916, -0.1934141367673874]","[0.4959736168384552, -0.23230022192001343]","[0.49139344692230225, -0.2748275101184845]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:09,"[1.4976595640182495, 0.6777276396751404]","[0.6645057201385498, 0.2448527216911316]","[0.6803814768791199, 0.1964731514453888]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.9393467903137207, -0.2123083472251892]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:09,"[1.4976595640182495, 0.6777276396751404]","[0.6645057201385498, 0.2448527216911316]","[0.6803814768791199, 0.1964731514453888]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.9393467903137207, -0.2123083472251892]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:11,"[1.4976595640182495, 0.6777276396751404]","[0.6645057201385498, 0.2448527216911316]","[0.6803814768791199, 0.1964731514453888]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.9393467903137207, -0.2123083472251892]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:11,"[1.4976595640182495, 0.6777276396751404]","[1.6646864414215088, 0.6133927702903748]","[1.7044576406478882, 0.49219468235969543]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.9393467903137207, -0.2123083472251892]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:12,"[1.4976595640182495, 0.6777276396751404]","[1.6646864414215088, 0.6133927702903748]","[1.7044576406478882, 0.49219468235969543]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.9393467903137207, -0.2123083472251892]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:13,"[1.4976595640182495, 0.6777276396751404]","[0.6645057201385498, 0.2448527216911316]","[0.6803814768791199, 0.1964731514453888]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.9393467903137207, -0.2123083472251892]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:15,"[1.4976595640182495, 0.6777276396751404]","[0.6645057201385498, 0.2448527216911316]","[0.6803814768791199, 0.1964731514453888]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.9393467903137207, -0.2123083472251892]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:16,"[1.4976595640182495, 0.6777276396751404]","[1.6646864414215088, 0.6133927702903748]","[1.7044576406478882, 0.49219468235969543]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.9393467903137207, -0.2123083472251892]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:16,"[1.4976595640182495, 0.6777276396751404]","[1.6646864414215088, 0.6133927702903748]","[1.7044576406478882, 0.49219468235969543]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.9393467903137207, -0.2123083472251892]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:17,"[1.4976595640182495, 0.6777276396751404]","[1.6646864414215088, 0.6133927702903748]","[1.7044576406478882, 0.49219468235969543]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.9393467903137207, -0.2123083472251892]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:19,"[1.4976595640182495, 0.6777276396751404]","[1.6646864414215088, 0.6133927702903748]","[1.7044576406478882, 0.49219468235969543]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.9393467903137207, -0.2123083472251892]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:20,"[1.4976595640182495, 0.6777276396751404]","[1.6646864414215088, 0.6133927702903748]","[1.7044576406478882, 0.49219468235969543]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.9393467903137207, -0.2123083472251892]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
2025-04-10 13:15:21,"[1.4976595640182495, 0.6777276396751404]","[1.6646864414215088, 0.6133927702903748]","[1.7044576406478882, 0.49219468235969543]","[1.806883454322815, 0.38362544775009155]","[1.9082876443862915, 0.2636512219905853]","[1.9222992658615112, 0.1258537471294403]","[2.012650966644287, -0.01315832044929266]","[2.0065033435821533, -0.1577390432357788]","[0.6257472038269043, -0.09480758011341095]","[0.9393467903137207, -0.2123083472251892]","[0.9216638207435608, -0.27925434708595276]","[1.18496835231781, -0.45431312918663025]","[1.908058762550354, -0.8936815857887268]","[6.109411239624023, -3.416883707046509]","[5.848106861114502, -3.8470306396484375]"
