Timestamp,Seg01X,Seg01Y,Seg02X,Seg02Y,Seg03X,Seg03Y,Seg04X,Seg04Y,Seg05X,Seg05Y,Seg06X,Seg06Y,Seg07X,Seg07Y,Seg08X,Seg08Y,Seg09X,Seg09Y,Seg010X,Seg010Y,Seg011X,Seg011Y,Seg012X,Seg012Y,Seg013X,Seg013Y,Seg014X,Seg014Y,Seg015X,Seg015Y
2025-03-14 10:07:07,6.53608369827,2.50591421127,6.67213439941,2.11722016335,6.78509235382,1.72119796276,3.30284237862,0.633810579777,6.94024705887,0.912673830986,6.04848909378,0.435727715492,3.6327931881,0.0475030131638,3.35958504677,-0.153855413198,6.96173858643,-0.73088914156,6.90671062469,-1.13901281357,6.82777786255,-1.54319405556,6.72521400452,-1.94203400612,1.74144184589,-0.615935862064,6.45069217682,-2.71819233894,6.27968454361,-3.09282469749
2025-03-14 10:07:08,6.53608369827,2.50591421127,6.67213439941,2.11722016335,6.78509235382,1.72119796276,3.30284237862,0.633810579777,6.94024705887,0.912673830986,6.04848909378,0.435727715492,2.92736792564,0.0382787585258,2.92455291748,-0.133932709694,6.96173858643,-0.73088914156,6.90671062469,-1.13901281357,6.82777786255,-1.54319405556,6.72521400452,-1.94203400612,1.74144184589,-0.615935862064,6.45069217682,-2.71819233894,6.27968454361,-3.09282469749
2025-03-14 10:07:09,6.53608369827,2.50591421127,6.67213439941,2.11722016335,6.78509235382,1.72119796276,3.30284237862,0.633810579777,6.94024705887,0.912673830986,2.00749182701,0.144617900252,2.01252198219,0.0263160783798,2.32205462456,-0.10634072125,2.31178283691,-0.24270619452,6.90671062469,-1.13901281357,6.82777786255,-1.54319405556,6.72521400452,-1.94203400612,1.74144184589,-0.615935862064,6.45069217682,-2.71819233894,6.27968454361,-3.09282469749
2025-03-14 10:07:10,6.53608369827,2.50591421127,6.67213439941,2.11722016335,6.78509235382,1.72119796276,1.1787083149,0.226192384958,1.15847206116,0.152344301343,1.30309689045,0.0938739255071,4.78392744064,0.0625554472208,4.77932739258,-0.218873873353,6.96173858643,-0.73088914156,6.90671062469,-1.13901281357,6.82777786255,-1.54319405556,6.72521400452,-1.94203400612,1.74144184589,-0.615935862064,6.45069217682,-2.71819233894,6.27968454361,-3.09282469749
2025-03-14 10:07:11,0.940772235394,0.360689163208,0.983008980751,0.311931103468,6.78509235382,1.72119796276,0.834377944469,0.160115897655,0.826019108295,0.108625240624,0.900603294373,0.0648786500096,4.78392744064,0.0625554472208,4.77932739258,-0.218873873353,6.96173858643,-0.73088914156,6.90671062469,-1.13901281357,6.82777786255,-1.54319405556,6.72521400452,-1.94203400612,1.74144184589,-0.615935862064,6.45069217682,-2.71819233894,6.27968454361,-3.09282469749
2025-03-14 10:07:12,6.53608369827,2.50591421127,0.594123899937,0.188529029489,0.586373627186,0.148747429252,0.594106018543,0.114008069038,0.627486169338,0.0825172662735,0.651164531708,0.0469093061984,0.720235824585,0.00941792502999,4.77932739258,-0.218873873353,6.96173858643,-0.73088914156,6.90671062469,-1.13901281357,6.82777786255,-1.54319405556,6.72521400452,-1.94203400612,1.74144184589,-0.615935862064,6.45069217682,-2.71819233894,6.27968454361,-3.09282469749
2025-03-14 10:07:13,6.53608369827,2.50591421127,6.67213439941,2.11722016335,6.78509235382,1.72119796276,3.30284237862,0.633810579777,0.690492391586,0.0908028706908,0.694637179375,0.0500410348177,0.696377754211,0.00910595338792,0.744940519333,-0.0341152660549,0.84495818615,-0.0887092724442,6.90671062469,-1.13901281357,6.82777786255,-1.54319405556,0.669098556042,-0.193214982748,0.645841181278,-0.228429540992,0.663773834705,-0.279700994492,6.27968454361,-3.09282469749
2025-03-14 10:07:14,0.734985232353,0.281791090965,0.736672520638,0.233762964606,0.735765516758,0.18664419651,0.732358634472,0.140538543463,0.766274929047,0.100768610835,3.62371301651,0.261049002409,4.78392744064,0.0625554472208,4.77932739258,-0.218873873353,6.96173858643,-0.73088914156,6.90671062469,-1.13901281357,6.82777786255,-1.54319405556,6.72521400452,-1.94203400612,1.74144184589,-0.615935862064,6.45069217682,-2.71819233894,6.27968454361,-3.09282469749
2025-03-14 10:07:15,0.734985232353,0.281791090965,0.723516523838,0.229588270187,0.735765516758,0.18664419651,0.732358634472,0.140538543463,0.766274929047,0.100768610835,3.62371301651,0.261049002409,4.78392744064,0.0625554472208,4.77932739258,-0.218873873353,6.96173858643,-0.73088914156,6.90671062469,-1.13901281357,6.82777786255,-1.54319405556,6.72521400452,-1.94203400612,1.74144184589,-0.615935862064,6.45069217682,-2.71819233894,6.27968454361,-3.09282469749
2025-03-14 10:07:16,6.53608369827,2.50591421127,6.67213439941,2.11722016335,6.78509235382,1.72119796276,3.30284237862,0.633810579777,6.94024705887,0.912673830986,3.62371301651,0.261049002409,4.78392744064,0.0625554472208,4.77932739258,-0.218873873353,6.96173858643,-0.73088914156,6.90671062469,-1.13901281357,6.82777786255,-1.54319405556,6.72521400452,-1.94203400612,1.74144184589,-0.615935862064,6.45069217682,-2.71819233894,6.27968454361,-3.09282469749
2025-03-14 10:07:17,6.53608369827,2.50591421127,6.67213439941,2.11722016335,6.78509235382,1.72119796276,3.30284237862,0.633810579777,6.94024705887,0.912673830986,6.98190689087,0.502970218658,4.78392744064,0.0625554472208,4.77932739258,-0.218873873353,6.96173858643,-0.73088914156,6.90671062469,-1.13901281357,6.82777786255,-1.54319405556,6.72521400452,-1.94203400612,1.74144184589,-0.615935862064,6.45069217682,-2.71819233894,6.27968454361,-3.09282469749
